"Country";"Year";"Age";"Medal";"Sex";"Season";"Count"
FRA;1912;41;NA;M;Summer;2
FRA;1912;41;Gold;M;Summer;1
FRA;1912;41;Bronze;M;Summer;1
FRA;1912;41;Silver;M;Summer;1
FRA;1912;44;NA;M;Summer;3
FRA;1912;47;NA;M;Summer;3
FRA;1912;47;Silver;M;Summer;1
FRA;1912;48;NA;M;Summer;5
FRA;1912;49;NA;M;Summer;5
FRA;1912;52;NA;M;Summer;2
FRA;1912;57;NA;M;Summer;6
FRA;1912;59;NA;M;Summer;5
FRA;1920;-1;NA;M;Summer;97
FRA;1920;-1;NA;F;Summer;4
FRA;1920;-1;Bronze;M;Summer;4
FRA;1920;-1;Silver;M;Summer;8
FRA;1920;16;NA;M;Summer;1
FRA;1920;17;NA;M;Summer;1
FRA;1920;17;Silver;M;Summer;1
FRA;1920;18;NA;M;Summer;4
FRA;1920;19;NA;M;Summer;19
FRA;1920;19;NA;F;Summer;2
FRA;1920;19;Gold;M;Summer;3
FRA;1920;19;Bronze;M;Summer;2
FRA;1920;20;NA;M;Summer;18
FRA;1920;20;NA;F;Summer;1
FRA;1920;20;Gold;M;Summer;2
FRA;1920;20;Gold;F;Summer;2
FRA;1920;20;Bronze;M;Summer;1
FRA;1920;20;Bronze;F;Summer;1
FRA;1920;20;Silver;M;Summer;7
FRA;1920;21;NA;M;Summer;12
FRA;1920;21;NA;F;Summer;2
FRA;1920;21;Bronze;M;Summer;1
FRA;1920;21;Bronze;F;Summer;1
FRA;1920;21;Silver;M;Summer;3
FRA;1920;22;NA;M;Summer;1
FRA;1920;22;Bronze;M;Summer;5
FRA;1920;22;Silver;M;Summer;1
FRA;1920;23;NA;M;Summer;8
FRA;1920;23;Bronze;M;Summer;1
FRA;1920;24;NA;M;Summer;9
FRA;1920;24;Bronze;M;Summer;1
FRA;1920;25;NA;M;Summer;1
FRA;1920;25;Bronze;M;Summer;2
FRA;1920;25;Silver;M;Summer;1
FRA;1920;26;NA;M;Summer;7
FRA;1920;26;NA;F;Summer;1
FRA;1920;26;Gold;M;Summer;2
FRA;1920;26;Bronze;M;Summer;5
FRA;1920;26;Silver;M;Summer;2
FRA;1920;27;NA;M;Summer;9
FRA;1920;27;Bronze;M;Summer;1
FRA;1920;27;Silver;M;Summer;2
FRA;1920;28;NA;M;Summer;8
FRA;1920;28;Bronze;M;Summer;2
FRA;1920;28;Silver;M;Summer;3
FRA;1920;29;NA;M;Summer;10
FRA;1920;29;Bronze;M;Summer;2
FRA;1920;29;Silver;M;Summer;1
FRA;1920;30;NA;M;Summer;7
FRA;1920;30;Bronze;M;Summer;5
FRA;1920;31;NA;M;Summer;12
FRA;1920;31;Bronze;M;Summer;3
FRA;1920;31;Silver;M;Summer;4
FRA;1920;32;NA;M;Summer;6
FRA;1920;32;Gold;M;Summer;1
FRA;1920;32;Bronze;M;Summer;3
FRA;1920;32;Silver;M;Summer;2
FRA;1920;33;NA;M;Summer;3
FRA;1920;33;Bronze;M;Summer;1
FRA;1920;33;Silver;M;Summer;1
FRA;1920;34;NA;M;Summer;4
FRA;1920;34;Bronze;M;Summer;2
FRA;1920;35;NA;M;Summer;5
FRA;1920;35;Gold;M;Summer;1
FRA;1920;35;Bronze;M;Summer;1
FRA;1920;35;Silver;M;Summer;1
FRA;1920;36;NA;M;Summer;1
FRA;1920;36;Bronze;M;Summer;2
FRA;1920;36;Silver;M;Summer;3
FRA;1920;37;NA;M;Summer;4
FRA;1920;37;Gold;M;Summer;1
FRA;1920;37;Bronze;M;Summer;2
FRA;1920;38;NA;M;Summer;5
FRA;1920;38;Bronze;M;Summer;2
FRA;1920;38;Silver;M;Summer;3
FRA;1920;39;NA;M;Summer;4
FRA;1920;39;Silver;M;Summer;2
FRA;1920;40;NA;M;Summer;1
FRA;1920;40;Bronze;M;Summer;1
FRA;1920;40;Silver;M;Summer;3
FRA;1920;41;NA;M;Summer;8
FRA;1920;41;Silver;M;Summer;4
FRA;1920;42;NA;M;Summer;2
FRA;1920;43;NA;M;Summer;10
FRA;1920;43;Silver;M;Summer;1
FRA;1920;44;NA;M;Summer;9
FRA;1920;44;Gold;M;Summer;1
FRA;1920;44;Bronze;M;Summer;1
FRA;1920;44;Silver;M;Summer;6
FRA;1920;45;NA;M;Summer;3
FRA;1920;45;Bronze;M;Summer;2
FRA;1920;45;Silver;M;Summer;3
FRA;1920;52;NA;M;Summer;11
FRA;1920;52;Silver;M;Summer;1
FRA;1920;53;Bronze;M;Summer;1
FRA;1920;53;Silver;M;Summer;2
FRA;1920;55;Bronze;M;Summer;1
FRA;1920;55;Silver;M;Summer;2
FRA;1920;58;Silver;M;Summer;1
FRA;1920;61;Bronze;M;Summer;1
FRA;1920;61;Silver;M;Summer;2
FRA;1920;65;NA;M;Summer;1
FRA;1924;-1;NA;M;Summer;69
FRA;1924;-1;NA;M;Winter;6
FRA;1924;-1;NA;F;Summer;17
FRA;1924;14;NA;M;Summer;1
FRA;1924;14;Silver;M;Summer;1
FRA;1924;16;NA;M;Summer;1
FRA;1924;16;Silver;M;Summer;1
FRA;1924;17;NA;M;Summer;3
FRA;1924;17;NA;F;Summer;2
FRA;1924;17;Bronze;M;Summer;1
FRA;1924;18;NA;M;Summer;7
FRA;1924;18;NA;M;Winter;1
FRA;1924;18;NA;F;Summer;2
FRA;1924;19;NA;M;Summer;10
FRA;1924;19;NA;M;Winter;5
FRA;1924;19;NA;F;Summer;1
FRA;1924;19;Bronze;M;Summer;2
FRA;1924;20;NA;M;Summer;11
FRA;1924;20;NA;M;Winter;4
FRA;1924;20;Gold;M;Summer;5
FRA;1924;20;Bronze;M;Winter;1
FRA;1924;20;Silver;F;Summer;1
FRA;1924;21;NA;M;Summer;15
FRA;1924;21;NA;M;Winter;5
FRA;1924;21;NA;F;Summer;1
FRA;1924;21;Gold;M;Summer;4
FRA;1924;21;Bronze;M;Summer;2
FRA;1924;21;Bronze;M;Winter;3
FRA;1924;21;Silver;M;Summer;2
FRA;1924;22;NA;M;Summer;21
FRA;1924;22;NA;M;Winter;3
FRA;1924;22;NA;F;Winter;1
FRA;1924;22;Gold;M;Summer;1
FRA;1924;22;Bronze;M;Summer;3
FRA;1924;22;Bronze;F;Winter;1
FRA;1924;22;Silver;M;Summer;4
FRA;1924;23;NA;M;Summer;23
FRA;1924;23;NA;M;Winter;13
FRA;1924;23;NA;F;Summer;2
FRA;1924;23;Gold;M;Summer;1
FRA;1924;23;Bronze;M;Summer;2
FRA;1924;23;Silver;M;Summer;7
FRA;1924;24;NA;M;Summer;18
FRA;1924;24;NA;F;Summer;1
FRA;1924;24;Gold;M;Summer;1
FRA;1924;24;Bronze;M;Summer;2
FRA;1924;24;Silver;M;Summer;3
FRA;1924;25;NA;M;Summer;20
FRA;1924;25;NA;M;Winter;2
FRA;1924;25;Gold;M;Summer;2
FRA;1924;25;Bronze;M;Summer;1
FRA;1924;25;Silver;M;Summer;3
FRA;1924;26;NA;M;Summer;7
FRA;1924;26;Gold;M;Summer;3
FRA;1924;26;Silver;M;Summer;5
FRA;1924;27;NA;M;Summer;14
FRA;1924;27;NA;M;Winter;2
FRA;1924;27;Bronze;M;Summer;1
FRA;1924;27;Silver;M;Summer;2
FRA;1924;28;NA;M;Summer;5
FRA;1924;28;NA;M;Winter;6
FRA;1924;28;Silver;M;Summer;2
FRA;1924;29;NA;M;Summer;2
FRA;1924;29;NA;M;Winter;1
FRA;1924;29;Gold;M;Summer;1
FRA;1924;29;Silver;M;Summer;2
FRA;1924;30;NA;M;Summer;40
FRA;1924;30;NA;M;Winter;1
FRA;1924;30;NA;F;Winter;1
FRA;1924;30;Gold;M;Summer;2
FRA;1924;30;Bronze;M;Summer;1
FRA;1924;30;Silver;M;Summer;5
FRA;1924;31;NA;M;Summer;13
FRA;1924;31;NA;F;Summer;2
FRA;1924;31;Gold;M;Summer;1
FRA;1924;31;Bronze;M;Summer;1
FRA;1924;31;Silver;M;Summer;3
FRA;1924;32;NA;M;Summer;2
FRA;1924;32;Gold;M;Summer;2
FRA;1924;32;Bronze;M;Winter;1
FRA;1924;32;Silver;M;Summer;2
FRA;1924;33;NA;M;Summer;10
FRA;1924;33;Gold;M;Summer;2
FRA;1924;33;Bronze;M;Winter;1
FRA;1924;33;Silver;M;Summer;2
FRA;1924;34;NA;M;Summer;2
FRA;1924;34;NA;M;Winter;1
FRA;1924;34;Gold;M;Summer;1
FRA;1924;35;NA;M;Summer;7
FRA;1924;35;NA;M;Winter;1
FRA;1924;35;Silver;M;Summer;1
FRA;1924;36;NA;M;Summer;4
FRA;1924;36;NA;M;Winter;1
FRA;1924;36;Gold;M;Summer;3
FRA;1924;36;Silver;M;Summer;2
FRA;1924;37;Gold;M;Summer;2
FRA;1924;38;NA;M;Summer;5
FRA;1924;38;Gold;M;Summer;1
FRA;1924;38;Bronze;M;Summer;1
FRA;1924;39;NA;M;Summer;4
FRA;1924;39;NA;M;Winter;1
FRA;1924;40;NA;M;Summer;3
FRA;1924;40;NA;M;Winter;1
FRA;1924;40;Gold;M;Summer;1
FRA;1924;41;NA;M;Summer;1
FRA;1924;41;Gold;M;Summer;1
FRA;1924;41;Bronze;M;Winter;1
FRA;1924;42;NA;M;Summer;2
FRA;1924;42;Gold;M;Summer;1
FRA;1924;43;NA;M;Winter;1
FRA;1924;43;Silver;M;Summer;1
FRA;1924;44;NA;M;Summer;3
